show,year,topic_id,topic_mass,total_mass,p_topic_show_year
"Daniela ""Chiqui"" Aguayo",2017,22,0.18392768561807157,20.888169381769035,0.008805352075448107
"Daniela ""Chiqui"" Aguayo",2017,23,1.5795259375539883,20.888169381769035,0.07561820802413548
"Daniela ""Chiqui"" Aguayo",2017,24,1.2119637011064384,20.888169381769035,0.058021537405007206
"Daniela ""Chiqui"" Aguayo",2017,25,0.36940334903021155,20.888169381769035,0.01768481202343288
"Daniela ""Chiqui"" Aguayo",2017,26,1.1209703298989915,20.888169381769035,0.053665321714470686
"Daniela ""Chiqui"" Aguayo",2017,27,4.884659247781065,20.888169381769035,0.2338481251518547
"Daniela ""Chiqui"" Aguayo",2017,28,1.0345543445211478,20.888169381769035,0.049528243744714914
"Daniela ""Chiqui"" Aguayo",2025,0,0.18489552264565245,16.118334978777277,0.011471130416950701
"Daniela ""Chiqui"" Aguayo",2025,1,0.12796752282186385,16.118334978777277,0.007939251975489801
"Daniela ""Chiqui"" Aguayo",2025,2,0.27131584538695347,16.118334978777277,0.016832746418546964
"Daniela ""Chiqui"" Aguayo",2025,4,0.7803314453159049,16.118334978777277,0.04841265840071902
"Daniela ""Chiqui"" Aguayo",2025,5,3.6951010224633722,16.118334978777277,0.22924830804972385
"Daniela ""Chiqui"" Aguayo",2025,6,0.060804074033763714,16.118334978777277,0.0037723545337544698
"Daniela ""Chiqui"" Aguayo",2025,11,4.224000757031019,16.118334978777277,0.26206185456454933
"Daniela ""Chiqui"" Aguayo",2025,15,0.10181430348947404,16.118334978777277,0.0063166762338374965
"Daniela ""Chiqui"" Aguayo",2025,16,2.3596758374900935,16.118334978777277,0.1463969969973348
"Daniela ""Chiqui"" Aguayo",2025,17,1.22354016159034,16.118334978777277,0.0759098357988808
"Daniela ""Chiqui"" Aguayo",2025,19,1.0,16.118334978777277,0.062041147631978245
"Daniela ""Chiqui"" Aguayo",2025,20,1.0,16.118334978777277,0.062041147631978245
"Daniela ""Chiqui"" Aguayo",2025,23,1.0,16.118334978777277,0.062041147631978245
"Daniela ""Chiqui"" Aguayo",2025,24,0.0888884865088376,16.118334978777277,0.005514743714277901
Diego Urrutia,2023,1,1.4925779306822546,13.64275665989543,0.10940442374596272
Diego Urrutia,2023,2,1.7259674926365884,13.64275665989543,0.1265116380555466
